Order Number,Customer Number,Order Status,Total Price,Order Date,Order Priority,Clerk,Shipping Priority,Comment
2103,303,O,2463.55,2020-06-02 10:56:58.307887192,2-HIGH,Clerk#000000081,7,Order processed smoothly 2103
2104,475,P,4080.8,2020-06-02 12:42:05.928395226,3-MEDIUM,Clerk#000000060,1,Order processed smoothly 2104
2105,953,F,1170.91,2020-06-02 14:27:13.548903260,3-MEDIUM,Clerk#000000020,3,Order processed smoothly 2105
2106,1132,F,3455.48,2020-06-02 16:12:21.169411294,2-HIGH,Clerk#000000091,9,Order processed smoothly 2106
2107,429,O,4890.23,2020-06-02 17:57:28.789919328,4-LOW,Clerk#000000041,5,Order processed smoothly 2107
2108,303,P,1730.14,2020-06-02 19:42:36.410427362,2-HIGH,Clerk#000000091,0,Order processed smoothly 2108
2109,1043,F,2277.56,2020-06-02 21:27:44.030935396,3-MEDIUM,Clerk#000000053,8,Order processed smoothly 2109
2110,1027,F,1986.19,2020-06-02 23:12:51.651443430,1-URGENT,Clerk#000000093,5,Order processed smoothly 2110
2111,1083,O,2728.82,2020-06-03 00:57:59.271951464,4-LOW,Clerk#000000085,6,Order processed smoothly 2111
2112,1217,O,3690.69,2020-06-03 02:43:06.892459498,3-MEDIUM,Clerk#000000036,2,Order processed smoothly 2112
2113,882,F,4179.5,2020-06-03 04:28:14.512967532,4-LOW,Clerk#000000097,1,Order processed smoothly 2113
2114,1296,P,4637.9,2020-06-03 06:13:22.133475566,4-LOW,Clerk#000000096,4,Order processed smoothly 2114
2115,235,F,4426.39,2020-06-03 07:58:29.753983600,2-HIGH,Clerk#000000016,4,Order processed smoothly 2115
2116,819,F,2683.64,2020-06-03 09:43:37.374491634,3-MEDIUM,Clerk#000000099,0,Order processed smoothly 2116
2117,302,P,4205.84,2020-06-03 11:28:44.994999668,4-LOW,Clerk#000000008,9,Order processed smoothly 2117
2118,267,P,2507.02,2020-06-03 13:13:52.615507700,4-LOW,Clerk#000000095,1,Order processed smoothly 2118
2119,1489,P,3999.22,2020-06-03 14:59:00.236015734,5-VERY LOW,Clerk#000000090,4,Order processed smoothly 2119
2120,237,F,3537.08,2020-06-03 16:44:07.856523768,4-LOW,Clerk#000000046,9,Order processed smoothly 2120
2121,747,F,3890.13,2020-06-03 18:29:15.477031802,2-HIGH,Clerk#000000086,7,Order processed smoothly 2121
2122,631,O,1387.16,2020-06-03 20:14:23.097539836,5-VERY LOW,Clerk#000000078,5,Order processed smoothly 2122
2123,437,F,1393.4,2020-06-03 21:59:30.718047870,2-HIGH,Clerk#000000001,7,Order processed smoothly 2123
2124,987,F,1867.05,2020-06-03 23:44:38.338555904,1-URGENT,Clerk#000000064,7,Order processed smoothly 2124
2125,305,P,2243.41,2020-06-04 01:29:45.959063938,1-URGENT,Clerk#000000057,1,Order processed smoothly 2125
2126,289,F,4900.55,2020-06-04 03:14:53.579571972,5-VERY LOW,Clerk#000000016,8,Order processed smoothly 2126
2127,1100,O,3432.39,2020-06-04 05:00:01.200080006,1-URGENT,Clerk#000000011,2,Order processed smoothly 2127
2128,557,O,4171.46,2020-06-04 06:45:08.820588040,5-VERY LOW,Clerk#000000028,3,Order processed smoothly 2128
2129,896,F,2133.91,2020-06-04 08:30:16.441096074,2-HIGH,Clerk#000000004,6,Order processed smoothly 2129
2130,201,F,1306.54,2020-06-04 10:15:24.061604108,3-MEDIUM,Clerk#000000089,6,Order processed smoothly 2130
2131,1351,O,1190.16,2020-06-04 12:00:31.682112142,4-LOW,Clerk#000000011,2,Order processed smoothly 2131
2132,447,P,3259.59,2020-06-04 13:45:39.302620176,4-LOW,Clerk#000000095,1,Order processed smoothly 2132
2133,292,P,3538.15,2020-06-04 15:30:46.923128210,4-LOW,Clerk#000000003,2,Order processed smoothly 2133
2134,1242,F,4698.16,2020-06-04 17:15:54.543636242,5-VERY LOW,Clerk#000000086,4,Order processed smoothly 2134
2135,540,O,1606.11,2020-06-04 19:01:02.164144276,2-HIGH,Clerk#000000015,5,Order processed smoothly 2135
2136,895,P,1676.47,2020-06-04 20:46:09.784652310,2-HIGH,Clerk#000000095,0,Order processed smoothly 2136
2137,23,P,4909.36,2020-06-04 22:31:17.405160344,3-MEDIUM,Clerk#000000049,7,Order processed smoothly 2137
2138,139,P,2167.23,2020-06-05 00:16:25.025668378,1-URGENT,Clerk#000000043,7,Order processed smoothly 2138
2139,570,O,2601.54,2020-06-05 02:01:32.646176412,4-LOW,Clerk#000000005,9,Order processed smoothly 2139
2140,1176,O,3462.24,2020-06-05 03:46:40.266684446,4-LOW,Clerk#000000049,0,Order processed smoothly 2140
2141,108,O,3673.36,2020-06-05 05:31:47.887192480,4-LOW,Clerk#000000084,0,Order processed smoothly 2141
2142,826,P,4397.47,2020-06-05 07:16:55.507700514,2-HIGH,Clerk#000000062,3,Order processed smoothly 2142
2143,1311,P,2876.25,2020-06-05 09:02:03.128208548,5-VERY LOW,Clerk#000000050,9,Order processed smoothly 2143
2144,1071,O,1091.55,2020-06-05 10:47:10.748716582,1-URGENT,Clerk#000000005,1,Order processed smoothly 2144
2145,1287,O,2246.72,2020-06-05 12:32:18.369224616,1-URGENT,Clerk#000000009,3,Order processed smoothly 2145
2146,900,O,2849.48,2020-06-05 14:17:25.989732650,1-URGENT,Clerk#000000038,6,Order processed smoothly 2146
2147,741,O,2788.68,2020-06-05 16:02:33.610240684,4-LOW,Clerk#000000037,5,Order processed smoothly 2147
2148,1233,P,4477.93,2020-06-05 17:47:41.230748718,1-URGENT,Clerk#000000087,4,Order processed smoothly 2148
2149,1105,P,2406.87,2020-06-05 19:32:48.851256750,5-VERY LOW,Clerk#000000002,6,Order processed smoothly 2149
2150,1060,P,2821.15,2020-06-05 21:17:56.471764784,5-VERY LOW,Clerk#000000076,6,Order processed smoothly 2150
2151,890,P,3517.12,2020-06-05 23:03:04.092272818,5-VERY LOW,Clerk#000000042,6,Order processed smoothly 2151
2152,1277,F,1879.56,2020-06-06 00:48:11.712780852,2-HIGH,Clerk#000000015,0,Order processed smoothly 2152
2153,1235,O,3665.83,2020-06-06 02:33:19.333288886,3-MEDIUM,Clerk#000000045,2,Order processed smoothly 2153
2154,299,F,3001.61,2020-06-06 04:18:26.953796920,3-MEDIUM,Clerk#000000091,8,Order processed smoothly 2154
2155,1128,F,2682.79,2020-06-06 06:03:34.574304954,3-MEDIUM,Clerk#000000092,0,Order processed smoothly 2155
2156,1280,F,2604.83,2020-06-06 07:48:42.194812988,2-HIGH,Clerk#000000006,4,Order processed smoothly 2156
2157,1386,O,4147.36,2020-06-06 09:33:49.815321022,5-VERY LOW,Clerk#000000002,5,Order processed smoothly 2157
2158,1136,P,2246.43,2020-06-06 11:18:57.435829056,3-MEDIUM,Clerk#000000019,6,Order processed smoothly 2158
2159,1125,P,1595.87,2020-06-06 13:04:05.056337090,4-LOW,Clerk#000000045,3,Order processed smoothly 2159
2160,1197,P,2541.37,2020-06-06 14:49:12.676845124,3-MEDIUM,Clerk#000000059,4,Order processed smoothly 2160
2161,870,P,2143.92,2020-06-06 16:34:20.297353158,5-VERY LOW,Clerk#000000042,6,Order processed smoothly 2161
2162,1294,P,1086.97,2020-06-06 18:19:27.917861192,5-VERY LOW,Clerk#000000024,8,Order processed smoothly 2162
2163,1215,O,2143.77,2020-06-06 20:04:35.538369226,1-URGENT,Clerk#000000069,0,Order processed smoothly 2163
2164,156,F,3228.25,2020-06-06 21:49:43.158877258,4-LOW,Clerk#000000021,0,Order processed smoothly 2164
2165,434,P,3901.47,2020-06-06 23:34:50.779385292,1-URGENT,Clerk#000000054,6,Order processed smoothly 2165
2166,1054,P,3298.81,2020-06-07 01:19:58.399893326,2-HIGH,Clerk#000000065,7,Order processed smoothly 2166
2167,947,F,4038.06,2020-06-07 03:05:06.020401360,5-VERY LOW,Clerk#000000014,4,Order processed smoothly 2167
2168,459,O,1390.81,2020-06-07 04:50:13.640909394,1-URGENT,Clerk#000000036,2,Order processed smoothly 2168
2169,690,P,4112.76,2020-06-07 06:35:21.261417428,1-URGENT,Clerk#000000083,6,Order processed smoothly 2169
2170,1323,O,4447.8,2020-06-07 08:20:28.881925462,4-LOW,Clerk#000000081,5,Order processed smoothly 2170
2171,1330,P,2862.63,2020-06-07 10:05:36.502433496,1-URGENT,Clerk#000000048,6,Order processed smoothly 2171
2172,875,F,2612.97,2020-06-07 11:50:44.122941530,5-VERY LOW,Clerk#000000095,4,Order processed smoothly 2172
2173,226,O,2315.93,2020-06-07 13:35:51.743449564,4-LOW,Clerk#000000081,9,Order processed smoothly 2173
2174,1253,O,2637.7,2020-06-07 15:20:59.363957598,5-VERY LOW,Clerk#000000002,2,Order processed smoothly 2174
2175,1122,O,4844.78,2020-06-07 17:06:06.984465632,1-URGENT,Clerk#000000033,6,Order processed smoothly 2175
2176,1432,F,3945.44,2020-06-07 18:51:14.604973666,2-HIGH,Clerk#000000015,3,Order processed smoothly 2176
2177,715,O,1192.88,2020-06-07 20:36:22.225481700,2-HIGH,Clerk#000000058,5,Order processed smoothly 2177
2178,343,F,4190.67,2020-06-07 22:21:29.845989734,5-VERY LOW,Clerk#000000044,9,Order processed smoothly 2178
2179,158,F,1634.25,2020-06-08 00:06:37.466497766,4-LOW,Clerk#000000063,8,Order processed smoothly 2179
2180,253,P,3028.99,2020-06-08 01:51:45.087005800,5-VERY LOW,Clerk#000000046,5,Order processed smoothly 2180
2181,996,F,1678.56,2020-06-08 03:36:52.707513834,3-MEDIUM,Clerk#000000033,7,Order processed smoothly 2181
2182,1023,P,1186.04,2020-06-08 05:22:00.328021868,1-URGENT,Clerk#000000089,6,Order processed smoothly 2182
2183,650,F,2839.86,2020-06-08 07:07:07.948529902,4-LOW,Clerk#000000028,5,Order processed smoothly 2183
2184,739,O,4379.19,2020-06-08 08:52:15.569037936,2-HIGH,Clerk#000000092,8,Order processed smoothly 2184
2185,673,F,1887.27,2020-06-08 10:37:23.189545970,3-MEDIUM,Clerk#000000057,7,Order processed smoothly 2185
2186,1258,O,1217.43,2020-06-08 12:22:30.810054004,2-HIGH,Clerk#000000079,0,Order processed smoothly 2186
2187,1240,F,4521.72,2020-06-08 14:07:38.430562038,3-MEDIUM,Clerk#000000078,7,Order processed smoothly 2187
2188,1279,P,1749.32,2020-06-08 15:52:46.051070072,1-URGENT,Clerk#000000007,6,Order processed smoothly 2188
2189,1345,P,4833.29,2020-06-08 17:37:53.671578106,4-LOW,Clerk#000000035,6,Order processed smoothly 2189
2190,1478,O,1848.15,2020-06-08 19:23:01.292086140,1-URGENT,Clerk#000000041,5,Order processed smoothly 2190
2191,146,F,1834.04,2020-06-08 21:08:08.912594174,4-LOW,Clerk#000000094,7,Order processed smoothly 2191
2192,768,O,2555.28,2020-06-08 22:53:16.533102208,2-HIGH,Clerk#000000040,1,Order processed smoothly 2192
2193,1380,P,4314.62,2020-06-09 00:38:24.153610242,1-URGENT,Clerk#000000010,6,Order processed smoothly 2193
2194,879,F,3443.81,2020-06-09 02:23:31.774118276,4-LOW,Clerk#000000092,8,Order processed smoothly 2194
2195,1397,F,1630.21,2020-06-09 04:08:39.394626308,2-HIGH,Clerk#000000027,5,Order processed smoothly 2195
2196,1053,P,3332.21,2020-06-09 05:53:47.015134342,1-URGENT,Clerk#000000037,5,Order processed smoothly 2196
2197,256,P,2283.47,2020-06-09 07:38:54.635642376,3-MEDIUM,Clerk#000000011,6,Order processed smoothly 2197
2198,1203,O,4228.42,2020-06-09 09:24:02.256150410,3-MEDIUM,Clerk#000000010,0,Order processed smoothly 2198
2199,556,P,1246.07,2020-06-09 11:09:09.876658444,1-URGENT,Clerk#000000077,8,Order processed smoothly 2199
2200,1105,O,4556.34,2020-06-09 12:54:17.497166478,4-LOW,Clerk#000000092,6,Order processed smoothly 2200
2201,1353,P,3204.32,2020-06-09 14:39:25.117674512,2-HIGH,Clerk#000000059,8,Order processed smoothly 2201
2202,1216,O,3776.18,2020-06-09 16:24:32.738182546,1-URGENT,Clerk#000000022,8,Order processed smoothly 2202
2203,1224,P,2003.48,2020-06-09 18:09:40.358690580,1-URGENT,Clerk#000000001,5,Order processed smoothly 2203
2204,242,O,2194.39,2020-06-09 19:54:47.979198614,5-VERY LOW,Clerk#000000049,4,Order processed smoothly 2204
2205,1395,F,1746.63,2020-06-09 21:39:55.599706648,4-LOW,Clerk#000000046,4,Order processed smoothly 2205
2206,477,P,1354.84,2020-06-09 23:25:03.220214682,4-LOW,Clerk#000000001,2,Order processed smoothly 2206
2207,280,O,2619.49,2020-06-10 01:10:10.840722716,2-HIGH,Clerk#000000077,5,Order processed smoothly 2207
2208,777,P,4655.82,2020-06-10 02:55:18.461230750,1-URGENT,Clerk#000000058,8,Order processed smoothly 2208
2209,1334,P,1005.23,2020-06-10 04:40:26.081738784,3-MEDIUM,Clerk#000000016,3,Order processed smoothly 2209
2210,1301,F,1041.07,2020-06-10 06:25:33.702246816,3-MEDIUM,Clerk#000000020,5,Order processed smoothly 2210
2211,630,O,2914.68,2020-06-10 08:10:41.322754850,5-VERY LOW,Clerk#000000006,4,Order processed smoothly 2211
2212,671,F,3436.14,2020-06-10 09:55:48.943262884,2-HIGH,Clerk#000000046,2,Order processed smoothly 2212
2213,96,P,3767.68,2020-06-10 11:40:56.563770918,1-URGENT,Clerk#000000088,5,Order processed smoothly 2213
2214,159,O,3484.6,2020-06-10 13:26:04.184278952,4-LOW,Clerk#000000087,5,Order processed smoothly 2214
2215,1431,O,3652.34,2020-06-10 15:11:11.804786986,4-LOW,Clerk#000000083,8,Order processed smoothly 2215
2216,760,O,2790.63,2020-06-10 16:56:19.425295020,5-VERY LOW,Clerk#000000070,4,Order processed smoothly 2216
2217,1475,P,2612.0,2020-06-10 18:41:27.045803054,4-LOW,Clerk#000000036,8,Order processed smoothly 2217
2218,181,F,3344.92,2020-06-10 20:26:34.666311088,4-LOW,Clerk#000000089,6,Order processed smoothly 2218
2219,94,F,1172.72,2020-06-10 22:11:42.286819122,3-MEDIUM,Clerk#000000013,4,Order processed smoothly 2219
2220,35,F,2779.34,2020-06-10 23:56:49.907327156,5-VERY LOW,Clerk#000000076,4,Order processed smoothly 2220
2221,342,F,4014.21,2020-06-11 01:41:57.527835190,2-HIGH,Clerk#000000039,5,Order processed smoothly 2221
2222,72,F,4931.45,2020-06-11 03:27:05.148343224,3-MEDIUM,Clerk#000000052,1,Order processed smoothly 2222
2223,1136,F,2233.51,2020-06-11 05:12:12.768851258,5-VERY LOW,Clerk#000000011,1,Order processed smoothly 2223
2224,849,F,1561.32,2020-06-11 06:57:20.389359292,5-VERY LOW,Clerk#000000095,2,Order processed smoothly 2224
2225,273,P,3899.09,2020-06-11 08:42:28.009867324,1-URGENT,Clerk#000000098,4,Order processed smoothly 2225
2226,494,O,3145.71,2020-06-11 10:27:35.630375358,5-VERY LOW,Clerk#000000046,3,Order processed smoothly 2226
2227,1060,F,3388.84,2020-06-11 12:12:43.250883392,5-VERY LOW,Clerk#000000007,7,Order processed smoothly 2227
2228,130,O,4815.38,2020-06-11 13:57:50.871391426,5-VERY LOW,Clerk#000000081,4,Order processed smoothly 2228
2229,91,P,2305.93,2020-06-11 15:42:58.491899460,3-MEDIUM,Clerk#000000025,2,Order processed smoothly 2229
2230,689,F,4278.0,2020-06-11 17:28:06.112407494,1-URGENT,Clerk#000000051,9,Order processed smoothly 2230
2231,954,O,3181.38,2020-06-11 19:13:13.732915528,1-URGENT,Clerk#000000003,6,Order processed smoothly 2231
2232,377,F,3677.73,2020-06-11 20:58:21.353423562,3-MEDIUM,Clerk#000000067,9,Order processed smoothly 2232
2233,43,F,4710.52,2020-06-11 22:43:28.973931596,3-MEDIUM,Clerk#000000047,0,Order processed smoothly 2233
2234,1323,O,2564.58,2020-06-12 00:28:36.594439630,5-VERY LOW,Clerk#000000014,6,Order processed smoothly 2234
2235,1423,P,2340.05,2020-06-12 02:13:44.214947664,1-URGENT,Clerk#000000011,7,Order processed smoothly 2235
2236,1145,O,1824.46,2020-06-12 03:58:51.835455698,5-VERY LOW,Clerk#000000011,2,Order processed smoothly 2236
2237,193,P,2740.03,2020-06-12 05:43:59.455963732,4-LOW,Clerk#000000013,8,Order processed smoothly 2237
2238,942,O,3256.03,2020-06-12 07:29:07.076471766,5-VERY LOW,Clerk#000000096,1,Order processed smoothly 2238
2239,488,F,3402.88,2020-06-12 09:14:14.696979800,5-VERY LOW,Clerk#000000077,1,Order processed smoothly 2239
2240,1325,F,4712.12,2020-06-12 10:59:22.317487834,4-LOW,Clerk#000000071,8,Order processed smoothly 2240
2241,694,P,2662.85,2020-06-12 12:44:29.937995866,2-HIGH,Clerk#000000056,9,Order processed smoothly 2241
2242,284,F,3298.88,2020-06-12 14:29:37.558503900,1-URGENT,Clerk#000000089,2,Order processed smoothly 2242
2243,1186,O,1933.97,2020-06-12 16:14:45.179011934,1-URGENT,Clerk#000000026,4,Order processed smoothly 2243
2244,64,P,1880.4,2020-06-12 17:59:52.799519968,1-URGENT,Clerk#000000015,5,Order processed smoothly 2244
2245,1240,F,3813.05,2020-06-12 19:45:00.420028002,3-MEDIUM,Clerk#000000095,1,Order processed smoothly 2245
2246,1120,F,1065.45,2020-06-12 21:30:08.040536036,5-VERY LOW,Clerk#000000055,0,Order processed smoothly 2246
2247,38,F,3679.2,2020-06-12 23:15:15.661044070,4-LOW,Clerk#000000036,0,Order processed smoothly 2247
2248,275,O,3827.64,2020-06-13 01:00:23.281552104,3-MEDIUM,Clerk#000000003,5,Order processed smoothly 2248
2249,890,P,3947.28,2020-06-13 02:45:30.902060138,1-URGENT,Clerk#000000027,8,Order processed smoothly 2249
2250,1032,O,3529.68,2020-06-13 04:30:38.522568172,1-URGENT,Clerk#000000084,1,Order processed smoothly 2250
2251,1206,F,3056.89,2020-06-13 06:15:46.143076206,3-MEDIUM,Clerk#000000017,0,Order processed smoothly 2251
2252,140,F,2252.75,2020-06-13 08:00:53.763584240,5-VERY LOW,Clerk#000000095,8,Order processed smoothly 2252
2253,137,P,2147.63,2020-06-13 09:46:01.384092274,2-HIGH,Clerk#000000020,0,Order processed smoothly 2253
2254,453,P,1802.5,2020-06-13 11:31:09.004600308,2-HIGH,Clerk#000000021,8,Order processed smoothly 2254
2255,45,P,3067.2,2020-06-13 13:16:16.625108342,5-VERY LOW,Clerk#000000063,0,Order processed smoothly 2255
2256,541,P,1586.51,2020-06-13 15:01:24.245616374,4-LOW,Clerk#000000007,4,Order processed smoothly 2256
2257,1077,P,4900.77,2020-06-13 16:46:31.866124408,2-HIGH,Clerk#000000014,1,Order processed smoothly 2257
2258,737,F,3760.9,2020-06-13 18:31:39.486632442,5-VERY LOW,Clerk#000000065,7,Order processed smoothly 2258
2259,435,F,2934.87,2020-06-13 20:16:47.107140476,1-URGENT,Clerk#000000031,9,Order processed smoothly 2259
2260,1391,O,2730.06,2020-06-13 22:01:54.727648510,2-HIGH,Clerk#000000085,1,Order processed smoothly 2260
2261,960,O,1299.81,2020-06-13 23:47:02.348156544,4-LOW,Clerk#000000020,0,Order processed smoothly 2261
2262,1131,O,3023.65,2020-06-14 01:32:09.968664578,2-HIGH,Clerk#000000072,6,Order processed smoothly 2262
2263,233,F,1331.09,2020-06-14 03:17:17.589172612,2-HIGH,Clerk#000000041,7,Order processed smoothly 2263
2264,158,P,3694.58,2020-06-14 05:02:25.209680646,5-VERY LOW,Clerk#000000057,8,Order processed smoothly 2264
2265,633,F,1167.41,2020-06-14 06:47:32.830188680,4-LOW,Clerk#000000039,8,Order processed smoothly 2265
2266,586,O,4893.46,2020-06-14 08:32:40.450696714,4-LOW,Clerk#000000007,8,Order processed smoothly 2266
2267,869,O,2897.52,2020-06-14 10:17:48.071204748,2-HIGH,Clerk#000000071,5,Order processed smoothly 2267
2268,922,O,4391.55,2020-06-14 12:02:55.691712782,4-LOW,Clerk#000000051,5,Order processed smoothly 2268
2269,43,F,2101.41,2020-06-14 13:48:03.312220816,4-LOW,Clerk#000000081,9,Order processed smoothly 2269
2270,1410,F,2438.24,2020-06-14 15:33:10.932728850,4-LOW,Clerk#000000051,7,Order processed smoothly 2270
2271,1276,O,3093.71,2020-06-14 17:18:18.553236882,4-LOW,Clerk#000000041,2,Order processed smoothly 2271
2272,828,O,2643.71,2020-06-14 19:03:26.173744916,4-LOW,Clerk#000000002,6,Order processed smoothly 2272
2273,106,O,4225.76,2020-06-14 20:48:33.794252950,4-LOW,Clerk#000000025,0,Order processed smoothly 2273
2274,1359,P,4991.71,2020-06-14 22:33:41.414760984,2-HIGH,Clerk#000000032,7,Order processed smoothly 2274
2275,1153,O,3027.15,2020-06-15 00:18:49.035269018,3-MEDIUM,Clerk#000000048,1,Order processed smoothly 2275
2276,784,P,1493.65,2020-06-15 02:03:56.655777052,2-HIGH,Clerk#000000008,2,Order processed smoothly 2276
2277,120,O,1300.47,2020-06-15 03:49:04.276285086,3-MEDIUM,Clerk#000000028,0,Order processed smoothly 2277
2278,398,F,4866.98,2020-06-15 05:34:11.896793120,1-URGENT,Clerk#000000042,9,Order processed smoothly 2278
2279,1127,P,2794.32,2020-06-15 07:19:19.517301154,2-HIGH,Clerk#000000041,6,Order processed smoothly 2279
2280,1462,F,2884.65,2020-06-15 09:04:27.137809188,2-HIGH,Clerk#000000025,4,Order processed smoothly 2280
2281,780,P,3666.82,2020-06-15 10:49:34.758317222,1-URGENT,Clerk#000000087,7,Order processed smoothly 2281
2282,750,P,2503.76,2020-06-15 12:34:42.378825256,4-LOW,Clerk#000000016,1,Order processed smoothly 2282
2283,1361,P,2875.59,2020-06-15 14:19:49.999333290,5-VERY LOW,Clerk#000000012,1,Order processed smoothly 2283
2284,1466,P,2414.94,2020-06-15 16:04:57.619841324,2-HIGH,Clerk#000000096,0,Order processed smoothly 2284
2285,1487,P,1624.79,2020-06-15 17:50:05.240349358,3-MEDIUM,Clerk#000000071,7,Order processed smoothly 2285
2286,101,O,4242.87,2020-06-15 19:35:12.860857390,1-URGENT,Clerk#000000090,1,Order processed smoothly 2286
2287,191,P,4099.99,2020-06-15 21:20:20.481365424,2-HIGH,Clerk#000000056,0,Order processed smoothly 2287
2288,998,F,4322.12,2020-06-15 23:05:28.101873458,3-MEDIUM,Clerk#000000053,0,Order processed smoothly 2288
2289,28,O,1928.5,2020-06-16 00:50:35.722381492,2-HIGH,Clerk#000000073,0,Order processed smoothly 2289
2290,1219,P,2561.62,2020-06-16 02:35:43.342889526,4-LOW,Clerk#000000060,6,Order processed smoothly 2290
2291,450,O,1926.3,2020-06-16 04:20:50.963397560,4-LOW,Clerk#000000077,7,Order processed smoothly 2291
2292,229,F,1348.31,2020-06-16 06:05:58.583905594,1-URGENT,Clerk#000000057,4,Order processed smoothly 2292
2293,419,P,2080.27,2020-06-16 07:51:06.204413628,4-LOW,Clerk#000000056,9,Order processed smoothly 2293
2294,454,P,2001.39,2020-06-16 09:36:13.824921662,5-VERY LOW,Clerk#000000014,4,Order processed smoothly 2294
2295,614,O,2053.22,2020-06-16 11:21:21.445429696,1-URGENT,Clerk#000000038,1,Order processed smoothly 2295
2296,1231,F,1989.16,2020-06-16 13:06:29.065937730,3-MEDIUM,Clerk#000000029,1,Order processed smoothly 2296
2297,1017,P,4057.29,2020-06-16 14:51:36.686445764,5-VERY LOW,Clerk#000000011,2,Order processed smoothly 2297
